"X","Store","Date","Temperature","Fuel_Price","MarkDown1","MarkDown2","MarkDown3","MarkDown4","MarkDown5","CPI","Unemployment","IsHoliday.x","Dept","Weekly_Sales","IsHoliday.y","Week","Year","Month","Type","Size"
256342,33,"3/26/2010",64.09,2.98,NA,NA,NA,NA,NA,126.6050645,10.115,FALSE,1,1077.68,FALSE,13,2010,3,"A",39690
256376,33,"4/2/2010",66.79,3.086,NA,NA,NA,NA,NA,126.6034839,9.849,FALSE,1,1403.55,FALSE,14,2010,4,"A",39690
256416,33,"4/9/2010",68.43,3.004,NA,NA,NA,NA,NA,126.6019032,9.849,FALSE,1,2192.39,FALSE,15,2010,4,"A",39690
256450,33,"4/16/2010",72.44,3.109,NA,NA,NA,NA,NA,126.5621,9.849,FALSE,1,1180.77,FALSE,16,2010,4,"A",39690
256490,33,"4/23/2010",71.59,3.05,NA,NA,NA,NA,NA,126.4713333,9.849,FALSE,1,912.81,FALSE,17,2010,4,"A",39690
256530,33,"4/30/2010",73.29,3.105,NA,NA,NA,NA,NA,126.3805667,9.849,FALSE,1,1384.13,FALSE,18,2010,4,"A",39690
256608,33,"5/7/2010",75.4,3.127,NA,NA,NA,NA,NA,126.2898,9.849,FALSE,1,1352.56,FALSE,19,2010,5,"A",39690
256641,33,"5/14/2010",76.8,3.145,NA,NA,NA,NA,NA,126.2085484,9.849,FALSE,1,2041.66,FALSE,20,2010,5,"A",39690
256697,33,"5/21/2010",82.8,3.12,NA,NA,NA,NA,NA,126.1843871,9.849,FALSE,1,1448.73,FALSE,21,2010,5,"A",39690
256731,33,"5/28/2010",78.47,3.058,NA,NA,NA,NA,NA,126.1602258,9.849,FALSE,1,1154.51,FALSE,22,2010,5,"A",39690
256781,33,"6/4/2010",86.06,2.941,NA,NA,NA,NA,NA,126.1360645,9.849,FALSE,1,963.12,FALSE,23,2010,6,"A",39690
256825,33,"6/11/2010",93.52,3.057,NA,NA,NA,NA,NA,126.1119032,9.849,FALSE,1,1275.99,FALSE,24,2010,6,"A",39690
256870,33,"6/18/2010",87.69,2.935,NA,NA,NA,NA,NA,126.114,9.849,FALSE,1,1196.83,FALSE,25,2010,6,"A",39690
256915,33,"6/25/2010",93.66,3.084,NA,NA,NA,NA,NA,126.1266,9.849,FALSE,1,1050.75,FALSE,26,2010,6,"A",39690
256957,33,"7/2/2010",97.66,2.978,NA,NA,NA,NA,NA,126.1392,9.495,FALSE,1,955.34,FALSE,27,2010,7,"A",39690
257001,33,"7/9/2010",95.88,3.1,NA,NA,NA,NA,NA,126.1518,9.495,FALSE,1,1044.54,FALSE,28,2010,7,"A",39690
257039,33,"7/16/2010",100.14,2.971,NA,NA,NA,NA,NA,126.1498065,9.495,FALSE,1,950.09,FALSE,29,2010,7,"A",39690
257088,33,"7/23/2010",97.04,3.112,NA,NA,NA,NA,NA,126.1283548,9.495,FALSE,1,1002.61,FALSE,30,2010,7,"A",39690
257121,33,"7/30/2010",92.71,3.017,NA,NA,NA,NA,NA,126.1069032,9.495,FALSE,1,765,FALSE,31,2010,7,"A",39690
257177,33,"8/6/2010",92.51,3.123,NA,NA,NA,NA,NA,126.0854516,9.495,FALSE,1,980.09,FALSE,32,2010,8,"A",39690
257190,33,"8/13/2010",95.57,3.049,NA,NA,NA,NA,NA,126.064,9.495,FALSE,1,988.94,FALSE,33,2010,8,"A",39690
257224,33,"8/20/2010",96.46,3.041,NA,NA,NA,NA,NA,126.0766452,9.495,FALSE,1,711.11,FALSE,34,2010,8,"A",39690
257273,33,"8/27/2010",94,3.022,NA,NA,NA,NA,NA,126.0892903,9.495,FALSE,1,853.09,FALSE,35,2010,8,"A",39690
257315,33,"9/3/2010",90.82,3.087,NA,NA,NA,NA,NA,126.1019355,9.495,FALSE,1,732.58,FALSE,36,2010,9,"A",39690
257375,33,"9/10/2010",91.77,2.961,NA,NA,NA,NA,NA,126.1145806,9.495,TRUE,1,1042.42,TRUE,37,2010,9,"A",39690
257439,33,"9/17/2010",89.43,3.028,NA,NA,NA,NA,NA,126.1454667,9.495,FALSE,1,1186.46,FALSE,38,2010,9,"A",39690
257458,33,"9/24/2010",91.18,2.939,NA,NA,NA,NA,NA,126.1900333,9.495,FALSE,1,1007.34,FALSE,39,2010,9,"A",39690
257525,33,"10/1/2010",91.45,3.001,NA,NA,NA,NA,NA,126.2346,9.265,FALSE,1,1019.69,FALSE,40,2010,10,"A",39690
257567,33,"10/8/2010",79.02,2.924,NA,NA,NA,NA,NA,126.2791667,9.265,FALSE,1,1420.95,FALSE,41,2010,10,"A",39690
257595,33,"10/15/2010",80.49,3.08,NA,NA,NA,NA,NA,126.3266774,9.265,FALSE,1,1549.38,FALSE,42,2010,10,"A",39690
257646,33,"10/22/2010",74.2,3.014,NA,NA,NA,NA,NA,126.3815484,9.265,FALSE,1,1167.37,FALSE,43,2010,10,"A",39690
257677,33,"10/29/2010",71.34,3.13,NA,NA,NA,NA,NA,126.4364194,9.265,FALSE,1,2374.56,FALSE,44,2010,10,"A",39690
257731,33,"11/5/2010",74.23,3.009,NA,NA,NA,NA,NA,126.4912903,9.265,FALSE,1,3819.84,FALSE,45,2010,11,"A",39690
257771,33,"11/12/2010",65.21,3.13,NA,NA,NA,NA,NA,126.5461613,9.265,FALSE,1,1065.77,FALSE,46,2010,11,"A",39690
257821,33,"11/19/2010",61.95,3.047,NA,NA,NA,NA,NA,126.6072,9.265,FALSE,1,1072.18,FALSE,47,2010,11,"A",39690
257872,33,"11/26/2010",56.87,3.162,NA,NA,NA,NA,NA,126.6692667,9.265,TRUE,1,1161.53,TRUE,48,2010,11,"A",39690
257906,33,"12/3/2010",52.82,3.041,NA,NA,NA,NA,NA,126.7313333,9.265,FALSE,1,1299.23,FALSE,49,2010,12,"A",39690
257981,33,"12/10/2010",60.72,3.091,NA,NA,NA,NA,NA,126.7934,9.265,FALSE,1,2188.86,FALSE,50,2010,12,"A",39690
258008,33,"12/17/2010",61.12,3.125,NA,NA,NA,NA,NA,126.8794839,9.265,FALSE,1,3741.01,FALSE,51,2010,12,"A",39690
258056,33,"12/24/2010",60.43,3.236,NA,NA,NA,NA,NA,126.9835806,9.265,FALSE,1,2938.1,FALSE,52,2010,12,"A",39690
258100,33,"12/31/2010",52.91,3.148,NA,NA,NA,NA,NA,127.0876774,9.265,TRUE,1,1821.65,TRUE,53,2010,12,"A",39690
258154,33,"1/7/2011",46.25,3.287,NA,NA,NA,NA,NA,127.1917742,8.951,FALSE,1,1981.18,FALSE,2,2011,1,"A",39690
258190,33,"1/14/2011",53.63,3.312,NA,NA,NA,NA,NA,127.3009355,8.951,FALSE,1,1982.43,FALSE,3,2011,1,"A",39690
258234,33,"1/21/2011",59.46,3.336,NA,NA,NA,NA,NA,127.4404839,8.951,FALSE,1,2068.7,FALSE,4,2011,1,"A",39690
258302,33,"1/28/2011",56.62,3.231,NA,NA,NA,NA,NA,127.5800323,8.951,FALSE,1,2041.06,FALSE,5,2011,1,"A",39690
258340,33,"2/4/2011",49.26,3.348,NA,NA,NA,NA,NA,127.7195806,8.951,FALSE,1,2225.79,FALSE,6,2011,2,"A",39690
258367,33,"2/11/2011",53.35,3.381,NA,NA,NA,NA,NA,127.859129,8.951,TRUE,1,3507.06,TRUE,7,2011,2,"A",39690
258438,33,"2/18/2011",62.03,3.43,NA,NA,NA,NA,NA,127.99525,8.951,FALSE,1,5420.86,FALSE,8,2011,2,"A",39690
258458,33,"2/25/2011",54.89,3.398,NA,NA,NA,NA,NA,128.13,8.951,FALSE,1,1890.92,FALSE,9,2011,2,"A",39690
258522,33,"3/4/2011",59.51,3.674,NA,NA,NA,NA,NA,128.26475,8.951,FALSE,1,2209,FALSE,10,2011,3,"A",39690
258563,33,"3/11/2011",66.51,3.63,NA,NA,NA,NA,NA,128.3995,8.951,FALSE,1,2509.36,FALSE,11,2011,3,"A",39690
258595,33,"3/18/2011",72.72,3.892,NA,NA,NA,NA,NA,128.5121935,8.951,FALSE,1,2548.55,FALSE,12,2011,3,"A",39690
258658,33,"3/25/2011",63.34,3.716,NA,NA,NA,NA,NA,128.6160645,8.951,FALSE,1,2412.54,FALSE,13,2011,3,"A",39690
258699,33,"4/1/2011",71.41,3.772,NA,NA,NA,NA,NA,128.7199355,8.687,FALSE,1,2226.21,FALSE,14,2011,4,"A",39690
258727,33,"4/8/2011",75.11,3.818,NA,NA,NA,NA,NA,128.8238065,8.687,FALSE,1,2870.68,FALSE,15,2011,4,"A",39690
258784,33,"4/15/2011",64.64,4.089,NA,NA,NA,NA,NA,128.9107333,8.687,FALSE,1,2878.83,FALSE,16,2011,4,"A",39690
258841,33,"4/22/2011",79.46,3.917,NA,NA,NA,NA,NA,128.9553,8.687,FALSE,1,4435.91,FALSE,17,2011,4,"A",39690
258881,33,"4/29/2011",77.44,4.151,NA,NA,NA,NA,NA,128.9998667,8.687,FALSE,1,5474.02,FALSE,18,2011,4,"A",39690
258921,33,"5/6/2011",77.92,4.193,NA,NA,NA,NA,NA,129.0444333,8.687,FALSE,1,2606.6,FALSE,19,2011,5,"A",39690
258967,33,"5/13/2011",78.24,4.202,NA,NA,NA,NA,NA,129.089,8.687,FALSE,1,3081.75,FALSE,20,2011,5,"A",39690
259007,33,"5/20/2011",76.07,3.99,NA,NA,NA,NA,NA,129.0756774,8.687,FALSE,1,2245.7,FALSE,21,2011,5,"A",39690
259054,33,"5/27/2011",82.32,3.933,NA,NA,NA,NA,NA,129.0623548,8.687,FALSE,1,2319.1,FALSE,22,2011,5,"A",39690
259129,33,"6/3/2011",82.93,3.893,NA,NA,NA,NA,NA,129.0490323,8.687,FALSE,1,2400.16,FALSE,23,2011,6,"A",39690
259160,33,"6/10/2011",87.02,3.981,NA,NA,NA,NA,NA,129.0357097,8.687,FALSE,1,2216.09,FALSE,24,2011,6,"A",39690
259184,33,"6/17/2011",91.11,3.935,NA,NA,NA,NA,NA,129.0432,8.687,FALSE,1,2066.21,FALSE,25,2011,6,"A",39690
259233,33,"6/24/2011",94.11,3.807,NA,NA,NA,NA,NA,129.0663,8.687,FALSE,1,2195.14,FALSE,26,2011,6,"A",39690
259275,33,"7/1/2011",98.43,3.842,NA,NA,NA,NA,NA,129.0894,8.442,FALSE,1,1901.75,FALSE,27,2011,7,"A",39690
259337,33,"7/8/2011",96.44,3.793,NA,NA,NA,NA,NA,129.1125,8.442,FALSE,1,2072.43,FALSE,28,2011,7,"A",39690
259374,33,"7/15/2011",92.83,3.779,NA,NA,NA,NA,NA,129.1338387,8.442,FALSE,1,2293.64,FALSE,29,2011,7,"A",39690
259413,33,"7/22/2011",97.17,3.697,NA,NA,NA,NA,NA,129.1507742,8.442,FALSE,1,2153.78,FALSE,30,2011,7,"A",39690
259458,33,"7/29/2011",95.28,3.694,NA,NA,NA,NA,NA,129.1677097,8.442,FALSE,1,1721.08,FALSE,31,2011,7,"A",39690
259499,33,"8/5/2011",96.93,3.803,NA,NA,NA,NA,NA,129.1846452,8.442,FALSE,1,2056.78,FALSE,32,2011,8,"A",39690
259536,33,"8/12/2011",96,3.794,NA,NA,NA,NA,NA,129.2015806,8.442,FALSE,1,2297.74,FALSE,33,2011,8,"A",39690
259608,33,"8/19/2011",95.89,3.743,NA,NA,NA,NA,NA,129.2405806,8.442,FALSE,1,2102.85,FALSE,34,2011,8,"A",39690
259644,33,"8/26/2011",99.66,3.663,NA,NA,NA,NA,NA,129.2832581,8.442,FALSE,1,2157.08,FALSE,35,2011,8,"A",39690
259708,33,"9/2/2011",99.2,3.798,NA,NA,NA,NA,NA,129.3259355,8.442,FALSE,1,2081.61,FALSE,36,2011,9,"A",39690
259750,33,"9/9/2011",96.22,3.771,NA,NA,NA,NA,NA,129.3686129,8.442,TRUE,1,2534.51,TRUE,37,2011,9,"A",39690
259810,33,"9/16/2011",85.79,3.784,NA,NA,NA,NA,NA,129.4306,8.442,FALSE,1,2493.77,FALSE,38,2011,9,"A",39690
259858,33,"9/23/2011",88.93,3.789,NA,NA,NA,NA,NA,129.5183333,8.442,FALSE,1,2164.31,FALSE,39,2011,9,"A",39690
259902,33,"9/30/2011",89.1,3.877,NA,NA,NA,NA,NA,129.6060667,8.442,FALSE,1,2422.58,FALSE,40,2011,9,"A",39690
259953,33,"10/7/2011",81.16,3.827,NA,NA,NA,NA,NA,129.6938,8.01,FALSE,1,2670.52,FALSE,41,2011,10,"A",39690
259990,33,"10/14/2011",76.49,3.698,NA,NA,NA,NA,NA,129.7706452,8.01,FALSE,1,3003.93,FALSE,42,2011,10,"A",39690
260035,33,"10/21/2011",81.74,3.842,NA,NA,NA,NA,NA,129.7821613,8.01,FALSE,1,3096.5,FALSE,43,2011,10,"A",39690
260084,33,"10/28/2011",76.73,3.843,NA,NA,NA,NA,NA,129.7936774,8.01,FALSE,1,2871.46,FALSE,44,2011,10,"A",39690
260136,33,"11/4/2011",71.91,3.828,NA,NA,NA,NA,NA,129.8051935,8.01,FALSE,1,6531.23,FALSE,45,2011,11,"A",39690
260184,33,"11/11/2011",58.75,3.677,105.63,126.28,5.06,NA,27754.23,129.8167097,8.01,FALSE,1,2493.3,FALSE,46,2011,11,"A",39690
260229,33,"11/18/2011",63.35,3.669,86.59,6,NA,NA,3220.86,129.8268333,8.01,FALSE,1,2247,FALSE,47,2011,11,"A",39690
260266,33,"11/25/2011",62.35,3.76,11.94,6,NA,NA,1641.91,129.8364,8.01,TRUE,1,2311.54,TRUE,48,2011,11,"A",39690
260321,33,"12/2/2011",59.12,3.701,0.5,NA,4,NA,1280.77,129.8459667,8.01,FALSE,1,2585.55,FALSE,49,2011,12,"A",39690
260372,33,"12/9/2011",47.7,3.644,9.88,NA,6.93,NA,1580.88,129.8555333,8.01,FALSE,1,3278.95,FALSE,50,2011,12,"A",39690
260408,33,"12/16/2011",53.18,3.489,258.31,NA,3.67,NA,1065.06,129.8980645,8.01,FALSE,1,3688.46,FALSE,51,2011,12,"A",39690
260467,33,"12/23/2011",53.39,3.541,123.82,NA,2.78,NA,950.77,129.9845484,8.01,FALSE,1,4411.61,FALSE,52,2011,12,"A",39690
260494,33,"12/30/2011",51.6,3.428,384.37,1919.79,4.95,25.2,556.38,130.0710323,8.01,TRUE,1,3333.32,TRUE,53,2011,12,"A",39690
260542,33,"1/6/2012",60.92,3.443,42.92,1279.42,2.55,NA,246.46,130.1575161,7.603,FALSE,1,2900.27,FALSE,1,2012,1,"A",39690
260593,33,"1/13/2012",54.61,3.477,370.06,70.73,7.02,NA,671.89,130.244,7.603,FALSE,1,2813.68,FALSE,2,2012,1,"A",39690
260647,33,"1/20/2012",55.99,3.66,234.48,61.51,3.64,NA,317.59,130.2792258,7.603,FALSE,1,2816.56,FALSE,3,2012,1,"A",39690
260684,33,"1/27/2012",56.33,3.675,12.6,12.47,3.38,NA,375.54,130.3144516,7.603,FALSE,1,2655.25,FALSE,4,2012,1,"A",39690
260733,33,"2/3/2012",59.53,3.543,653.33,7.4,3.38,NA,773.27,130.3496774,7.603,FALSE,1,3345.71,FALSE,5,2012,2,"A",39690
260778,33,"2/10/2012",59.94,3.722,1437.28,1.5,4.94,NA,1244.96,130.3849032,7.603,TRUE,1,3925.11,TRUE,6,2012,2,"A",39690
260824,33,"2/17/2012",57.8,3.781,99.4,262.95,3.9,0.46,1005.65,130.4546207,7.603,FALSE,1,6971.28,FALSE,7,2012,2,"A",39690
260862,33,"2/24/2012",59.41,3.95,577.17,268.61,NA,2.61,1653.57,130.5502069,7.603,FALSE,1,2624.07,FALSE,8,2012,2,"A",39690
260908,33,"3/2/2012",60.91,3.882,460.73,24.96,NA,NA,2045.14,130.6457931,7.603,FALSE,1,2956.09,FALSE,9,2012,3,"A",39690
260968,33,"3/9/2012",62.2,3.963,128.45,3.68,0.99,NA,1640.64,130.7413793,7.603,FALSE,1,3396.68,FALSE,10,2012,3,"A",39690
261032,33,"3/16/2012",65.99,4.273,128.46,3,NA,NA,538.44,130.8261935,7.603,FALSE,1,2992.22,FALSE,11,2012,3,"A",39690
261080,33,"3/23/2012",60.82,4.288,NA,3.68,0.34,NA,227.12,130.8966452,7.603,FALSE,1,3081.77,FALSE,12,2012,3,"A",39690
261119,33,"3/30/2012",71.34,4.294,215.97,NA,NA,NA,923.99,130.9670968,7.603,FALSE,1,3006.39,FALSE,13,2012,3,"A",39690
261172,33,"4/6/2012",70.75,4.282,228.1,NA,NA,NA,321.7,131.0375484,7.396,FALSE,1,5141.65,FALSE,14,2012,4,"A",39690
261215,33,"4/13/2012",73.17,4.254,492.15,335.84,NA,NA,1369.05,131.108,7.396,FALSE,1,5133.34,FALSE,15,2012,4,"A",39690
261251,33,"4/20/2012",72.94,4.111,470.51,119.92,NA,128.87,284.28,131.1173333,7.396,FALSE,1,2843.89,FALSE,16,2012,4,"A",39690
261310,33,"4/27/2012",83.07,4.088,476.96,8.97,NA,0.87,537.58,131.1266667,7.396,FALSE,1,2475.39,FALSE,17,2012,4,"A",39690
261349,33,"5/4/2012",82.43,4.058,69.59,NA,NA,NA,709.35,131.136,7.396,FALSE,1,2775.38,FALSE,18,2012,5,"A",39690
261399,33,"5/11/2012",81.02,4.186,758.77,NA,NA,NA,2001.77,131.1453333,7.396,FALSE,1,2947.76,FALSE,19,2012,5,"A",39690
261428,33,"5/18/2012",89.81,4.308,103.81,NA,NA,NA,2161.91,131.0983226,7.396,FALSE,1,2903.17,FALSE,20,2012,5,"A",39690
261455,33,"5/25/2012",88.89,4.127,320.93,NA,NA,NA,4038.58,131.0287742,7.396,FALSE,1,2930.81,FALSE,21,2012,5,"A",39690
261505,33,"6/1/2012",83.57,4.277,1603.57,NA,NA,NA,867.15,130.9592258,7.396,FALSE,1,2526.99,FALSE,22,2012,6,"A",39690
261549,33,"6/8/2012",90.94,4.103,499.25,NA,NA,NA,959.13,130.8896774,7.396,FALSE,1,2454.73,FALSE,23,2012,6,"A",39690
261594,33,"6/15/2012",92.44,4.144,1655.11,NA,NA,NA,1079.36,130.8295333,7.396,FALSE,1,2500.94,FALSE,24,2012,6,"A",39690
261639,33,"6/22/2012",95.75,4.014,213.64,NA,NA,NA,2346.53,130.7929,7.396,FALSE,1,2511.91,FALSE,25,2012,6,"A",39690
261703,33,"6/29/2012",98.15,3.875,NA,NA,NA,NA,807.21,130.7562667,7.396,FALSE,1,2166.88,FALSE,26,2012,6,"A",39690
261756,33,"7/6/2012",93.21,3.666,297.52,NA,3.44,NA,1107.31,130.7196333,7.147,FALSE,1,2722.89,FALSE,27,2012,7,"A",39690
261820,33,"7/13/2012",97.6,3.723,221.83,NA,0.6,NA,2405.4,130.683,7.147,FALSE,1,2400.05,FALSE,28,2012,7,"A",39690
261852,33,"7/20/2012",91.49,3.589,648.02,NA,NA,NA,959.57,130.7012903,7.147,FALSE,1,2395.5,FALSE,29,2012,7,"A",39690
261921,33,"7/27/2012",93.95,3.769,24.71,NA,NA,NA,1205.27,130.7195806,7.147,FALSE,1,2214.13,FALSE,30,2012,7,"A",39690
261943,33,"8/3/2012",92.13,3.595,238.26,NA,2.88,44.29,767.86,130.737871,7.147,FALSE,1,2493.39,FALSE,31,2012,8,"A",39690
262011,33,"8/10/2012",100.07,3.811,90.89,NA,NA,NA,278.04,130.7561613,7.147,FALSE,1,2380.19,FALSE,32,2012,8,"A",39690
262044,33,"8/17/2012",96.79,4.002,382.03,NA,0.96,NA,1698.55,130.7909677,7.147,FALSE,1,2549.55,FALSE,33,2012,8,"A",39690
262090,33,"8/24/2012",89.62,4.055,35.76,NA,1.44,NA,1381.43,130.8381613,7.147,FALSE,1,2140.62,FALSE,34,2012,8,"A",39690
262135,33,"8/31/2012",94.55,3.886,119.39,NA,NA,9.7,1547.92,130.8853548,7.147,FALSE,1,2459.76,FALSE,35,2012,8,"A",39690
262186,33,"9/7/2012",92.02,4.124,175.64,NA,NA,NA,841.9,130.9325484,7.147,TRUE,1,2715.34,TRUE,36,2012,9,"A",39690
262241,33,"9/14/2012",83.4,3.966,1105.36,NA,NA,NA,495.17,130.9776667,7.147,FALSE,1,2767.96,FALSE,37,2012,9,"A",39690
262272,33,"9/21/2012",86.53,4.125,427.64,NA,NA,NA,392.74,131.0103333,7.147,FALSE,1,2874.35,FALSE,38,2012,9,"A",39690
262335,33,"9/28/2012",86.42,3.966,167.65,NA,NA,NA,1569.73,131.043,7.147,FALSE,1,2845.02,FALSE,39,2012,9,"A",39690
262363,33,"10/5/2012",85.18,4.132,433.79,NA,NA,NA,1160.27,131.0756667,6.895,FALSE,1,2798.5,FALSE,40,2012,10,"A",39690
262441,33,"10/12/2012",79.64,4.468,33.23,NA,NA,NA,590.43,131.1083333,6.895,FALSE,1,3496.18,FALSE,41,2012,10,"A",39690
262459,33,"10/19/2012",75.55,4.449,18,NA,NA,NA,649.05,131.1499677,6.895,FALSE,1,3292.57,FALSE,42,2012,10,"A",39690
262500,33,"10/26/2012",73.7,4.301,122.41,13.71,NA,NA,965.49,131.1930968,6.895,FALSE,1,3210.15,FALSE,43,2012,10,"A",39690
262530,34,"2/5/2010",35.44,2.598,NA,NA,NA,NA,NA,126.4420645,9.521,FALSE,1,20347.48,FALSE,6,2010,2,"A",158114
262652,34,"2/12/2010",36.13,2.573,NA,NA,NA,NA,NA,126.4962581,9.521,TRUE,1,36644.15,TRUE,7,2010,2,"A",158114
262720,34,"2/19/2010",38.36,2.54,NA,NA,NA,NA,NA,126.5262857,9.521,FALSE,1,27545.97,FALSE,8,2010,2,"A",158114
262816,34,"2/26/2010",37.28,2.59,NA,NA,NA,NA,NA,126.5522857,9.521,FALSE,1,15768,FALSE,9,2010,2,"A",158114
262882,34,"3/5/2010",42.65,2.654,NA,NA,NA,NA,NA,126.5782857,9.521,FALSE,1,17335.02,FALSE,10,2010,3,"A",158114
262938,34,"3/12/2010",42.26,2.704,NA,NA,NA,NA,NA,126.6042857,9.521,FALSE,1,17034.09,FALSE,11,2010,3,"A",158114
263001,34,"3/19/2010",45.86,2.743,NA,NA,NA,NA,NA,126.6066452,9.521,FALSE,1,16051.67,FALSE,12,2010,3,"A",158114
263087,34,"3/26/2010",42.91,2.752,NA,NA,NA,NA,NA,126.6050645,9.521,FALSE,1,18604.09,FALSE,13,2010,3,"A",158114
263159,34,"4/2/2010",50.07,2.74,NA,NA,NA,NA,NA,126.6034839,9.593,FALSE,1,38240.42,FALSE,14,2010,4,"A",158114
263203,34,"4/9/2010",51.26,2.773,NA,NA,NA,NA,NA,126.6019032,9.593,FALSE,1,28757.99,FALSE,15,2010,4,"A",158114
263299,34,"4/16/2010",59.18,2.81,NA,NA,NA,NA,NA,126.5621,9.593,FALSE,1,15370.39,FALSE,16,2010,4,"A",158114
263379,34,"4/23/2010",55.04,2.805,NA,NA,NA,NA,NA,126.4713333,9.593,FALSE,1,13474.99,FALSE,17,2010,4,"A",158114
263421,34,"4/30/2010",56.58,2.787,NA,NA,NA,NA,NA,126.3805667,9.593,FALSE,1,13230.6,FALSE,18,2010,4,"A",158114
263528,34,"5/7/2010",57.39,2.836,NA,NA,NA,NA,NA,126.2898,9.593,FALSE,1,15771.16,FALSE,19,2010,5,"A",158114
263572,34,"5/14/2010",60.74,2.845,NA,NA,NA,NA,NA,126.2085484,9.593,FALSE,1,14642.03,FALSE,20,2010,5,"A",158114
263660,34,"5/21/2010",63.99,2.82,NA,NA,NA,NA,NA,126.1843871,9.593,FALSE,1,14416.33,FALSE,21,2010,5,"A",158114
263734,34,"5/28/2010",68.68,2.756,NA,NA,NA,NA,NA,126.1602258,9.593,FALSE,1,14815.35,FALSE,22,2010,5,"A",158114
263805,34,"6/4/2010",72.17,2.701,NA,NA,NA,NA,NA,126.1360645,9.593,FALSE,1,14443.23,FALSE,23,2010,6,"A",158114
263857,34,"6/11/2010",80.84,2.668,NA,NA,NA,NA,NA,126.1119032,9.593,FALSE,1,14181.65,FALSE,24,2010,6,"A",158114
263928,34,"6/18/2010",73.48,2.635,NA,NA,NA,NA,NA,126.114,9.593,FALSE,1,14648.99,FALSE,25,2010,6,"A",158114
263997,34,"6/25/2010",78.47,2.654,NA,NA,NA,NA,NA,126.1266,9.593,FALSE,1,13319.2,FALSE,26,2010,6,"A",158114
264089,34,"7/2/2010",73.66,2.668,NA,NA,NA,NA,NA,126.1392,9.816,FALSE,1,15561.7,FALSE,27,2010,7,"A",158114
264156,34,"7/9/2010",75,2.637,NA,NA,NA,NA,NA,126.1518,9.816,FALSE,1,15371.16,FALSE,28,2010,7,"A",158114
264240,34,"7/16/2010",78.53,2.621,NA,NA,NA,NA,NA,126.1498065,9.816,FALSE,1,15412.7,FALSE,29,2010,7,"A",158114
264313,34,"7/23/2010",79.58,2.612,NA,NA,NA,NA,NA,126.1283548,9.816,FALSE,1,15674.77,FALSE,30,2010,7,"A",158114
264365,34,"7/30/2010",72.26,2.65,NA,NA,NA,NA,NA,126.1069032,9.816,FALSE,1,16345.18,FALSE,31,2010,7,"A",158114
264460,34,"8/6/2010",73.8,2.64,NA,NA,NA,NA,NA,126.0854516,9.816,FALSE,1,16144.37,FALSE,32,2010,8,"A",158114
264487,34,"8/13/2010",76.72,2.698,NA,NA,NA,NA,NA,126.064,9.816,FALSE,1,15439.83,FALSE,33,2010,8,"A",158114
264572,34,"8/20/2010",76.45,2.671,NA,NA,NA,NA,NA,126.0766452,9.816,FALSE,1,15508.74,FALSE,34,2010,8,"A",158114
264616,34,"8/27/2010",72.87,2.621,NA,NA,NA,NA,NA,126.0892903,9.816,FALSE,1,16032.32,FALSE,35,2010,8,"A",158114
264686,34,"9/3/2010",72.59,2.584,NA,NA,NA,NA,NA,126.1019355,9.816,FALSE,1,16812.55,FALSE,36,2010,9,"A",158114
264777,34,"9/10/2010",72.61,2.574,NA,NA,NA,NA,NA,126.1145806,9.816,TRUE,1,17191,TRUE,37,2010,9,"A",158114
264859,34,"9/17/2010",70.71,2.594,NA,NA,NA,NA,NA,126.1454667,9.816,FALSE,1,18755.9,FALSE,38,2010,9,"A",158114
264899,34,"9/24/2010",69.78,2.642,NA,NA,NA,NA,NA,126.1900333,9.816,FALSE,1,18027.62,FALSE,39,2010,9,"A",158114
264978,34,"10/1/2010",70.13,2.619,NA,NA,NA,NA,NA,126.2346,10.21,FALSE,1,19113.15,FALSE,40,2010,10,"A",158114
265050,34,"10/8/2010",65.21,2.645,NA,NA,NA,NA,NA,126.2791667,10.21,FALSE,1,20303.43,FALSE,41,2010,10,"A",158114
265125,34,"10/15/2010",59.57,2.732,NA,NA,NA,NA,NA,126.3266774,10.21,FALSE,1,22680.85,FALSE,42,2010,10,"A",158114
265205,34,"10/22/2010",58.11,2.736,NA,NA,NA,NA,NA,126.3815484,10.21,FALSE,1,27822.63,FALSE,43,2010,10,"A",158114
265316,34,"10/29/2010",50.78,2.718,NA,NA,NA,NA,NA,126.4364194,10.21,FALSE,1,32790.22,FALSE,44,2010,10,"A",158114
265371,34,"11/5/2010",52.43,2.699,NA,NA,NA,NA,NA,126.4912903,10.21,FALSE,1,29862.42,FALSE,45,2010,11,"A",158114
265439,34,"11/12/2010",47.2,2.741,NA,NA,NA,NA,NA,126.5461613,10.21,FALSE,1,18059.53,FALSE,46,2010,11,"A",158114
265516,34,"11/19/2010",40.93,2.78,NA,NA,NA,NA,NA,126.6072,10.21,FALSE,1,17441.2,FALSE,47,2010,11,"A",158114
265614,34,"11/26/2010",41.13,2.752,NA,NA,NA,NA,NA,126.6692667,10.21,TRUE,1,18726.87,TRUE,48,2010,11,"A",158114
265685,34,"12/3/2010",34.7,2.727,NA,NA,NA,NA,NA,126.7313333,10.21,FALSE,1,21631.1,FALSE,49,2010,12,"A",158114
265743,34,"12/10/2010",41.93,2.86,NA,NA,NA,NA,NA,126.7934,10.21,FALSE,1,24593.29,FALSE,50,2010,12,"A",158114
