"Store","Department","Year","Week","Sales","Type","Size"
23,1,2010,31,22542.45,"B",114533
24,1,2010,31,15616.87,"A",203819
25,1,2010,31,15872.97,"B",128107
26,1,2010,31,18331.47,"A",152513
27,1,2010,31,23259.61,"A",204184
28,1,2010,31,13755.14,"A",206302
29,1,2010,31,10819.08,"B",93638
30,1,2010,31,8950.13,"C",42988
31,1,2010,31,12702.28,"A",203750
32,1,2010,31,16154.15,"A",203007
33,1,2010,31,765,"A",39690
34,1,2010,31,16345.18,"A",158114
35,1,2010,31,17534.62,"B",103681
36,1,2010,31,1465.26,"A",39910
37,1,2010,31,8814.17,"C",39910
38,1,2010,31,5028.86,"C",39690
39,1,2010,31,13975.94,"A",184109
40,1,2010,31,16676.15,"A",155083
41,1,2010,31,17172.99,"A",196321
42,1,2010,31,8544.72,"C",39690
43,1,2010,31,5580.75,"C",41062
44,1,2010,31,6750.67,"C",39910
45,1,2010,31,11631.36,"B",118221
1,1,2011,31,15922.41,"A",151315
2,1,2011,31,20783.05,"A",202307
3,1,2011,31,4645.99,"B",37392
4,1,2011,31,27285.06,"A",205863
5,1,2011,31,8110.21,"B",34875
6,1,2011,31,16718.6,"A",202505
7,1,2011,31,9749.08,"B",70713
8,1,2011,31,10101.26,"A",155078
9,1,2011,31,8411.83,"B",125833
10,1,2011,31,25612.31,"B",126512
11,1,2011,31,13211.76,"A",207499
12,1,2011,31,11225.53,"B",112238
13,1,2011,31,33173.63,"A",219622
14,1,2011,31,17904.65,"A",200898
15,1,2011,31,11065.86,"B",123737
16,1,2011,31,12292.33,"B",57197
17,1,2011,31,17416.41,"B",93188
18,1,2011,31,15306.55,"B",120653
19,1,2011,31,12010.57,"A",203819
20,1,2011,31,27667.86,"A",203742
21,1,2011,31,12205.88,"B",140167
22,1,2011,31,13746.98,"B",119557
23,1,2011,31,26240.48,"B",114533
24,1,2011,31,13655.43,"A",203819
25,1,2011,31,14746.93,"B",128107
26,1,2011,31,15442.26,"A",152513
27,1,2011,31,22902.1,"A",204184
28,1,2011,31,12740.87,"A",206302
29,1,2011,31,11637.12,"B",93638
30,1,2011,31,8653.96,"C",42988
31,1,2011,31,13022.62,"A",203750
32,1,2011,31,18305.57,"A",203007
33,1,2011,31,1721.08,"A",39690
34,1,2011,31,14270.84,"A",158114
35,1,2011,31,12565.96,"B",103681
36,1,2011,31,1614.32,"A",39910
37,1,2011,31,10117.15,"C",39910
38,1,2011,31,5608.41,"C",39690
39,1,2011,31,15545.78,"A",184109
40,1,2011,31,14184.33,"A",155083
41,1,2011,31,18887.81,"A",196321
42,1,2011,31,8083.07,"C",39690
43,1,2011,31,4606.61,"C",41062
44,1,2011,31,7296.82,"C",39910
45,1,2011,31,12019.61,"B",118221
1,1,2012,31,16628.31,"A",151315
2,1,2012,31,22851.99,"A",202307
3,1,2012,31,7268.86,"B",37392
4,1,2012,31,28716.36,"A",205863
5,1,2012,31,9349.21,"B",34875
6,1,2012,31,18576.99,"A",202505
7,1,2012,31,9853.39,"B",70713
8,1,2012,31,10102.3,"A",155078
9,1,2012,31,8765.82,"B",125833
10,1,2012,31,26390.26,"B",126512
11,1,2012,31,14635.13,"A",207499
12,1,2012,31,13184.73,"B",112238
13,1,2012,31,33797.06,"A",219622
14,1,2012,31,18790.07,"A",200898
15,1,2012,31,9035.12,"B",123737
16,1,2012,31,9154.66,"B",57197
17,1,2012,31,17729.2,"B",93188
18,1,2012,31,14154.89,"B",120653
19,1,2012,31,14966.1,"A",203819
20,1,2012,31,28244.82,"A",203742
21,1,2012,31,9496.63,"B",140167
22,1,2012,31,11809.4,"B",119557
23,1,2012,31,25870.76,"B",114533
24,1,2012,31,17070.66,"A",203819
25,1,2012,31,14772.95,"B",128107
26,1,2012,31,16152.48,"A",152513
27,1,2012,31,23884.61,"A",204184
28,1,2012,31,15448.48,"A",206302
29,1,2012,31,12178.12,"B",93638
30,1,2012,31,7489.45,"C",42988
31,1,2012,31,13584.85,"A",203750
32,1,2012,31,19740.6,"A",203007
33,1,2012,31,2493.39,"A",39690
34,1,2012,31,16716.66,"A",158114
35,1,2012,31,12989.21,"B",103681
36,1,2012,31,1665.29,"A",39910
37,1,2012,31,9436.28,"C",39910
38,1,2012,31,6964.21,"C",39690
39,1,2012,31,17376.71,"A",184109
40,1,2012,31,16556.45,"A",155083
41,1,2012,31,20797.3,"A",196321
42,1,2012,31,9069.18,"C",39690
43,1,2012,31,5016.66,"C",41062
44,1,2012,31,7311.35,"C",39910
45,1,2012,31,11285.1,"B",118221
1,1,2010,32,17508.41,"A",151315
2,1,2010,32,22795.72,"A",202307
3,1,2010,32,3552.7,"B",37392
4,1,2010,32,24769.54,"A",205863
5,1,2010,32,7148.15,"B",34875
6,1,2010,32,21055.66,"A",202505
7,1,2010,32,8147.74,"B",70713
8,1,2010,32,10360.57,"A",155078
9,1,2010,32,8888.16,"B",125833
10,1,2010,32,26778.1,"B",126512
11,1,2010,32,12631.91,"A",207499
12,1,2010,32,11394.92,"B",112238
13,1,2010,32,32420.69,"A",219622
14,1,2010,32,19255.34,"A",200898
15,1,2010,32,9748.72,"B",123737
16,1,2010,32,11062.19,"B",57197
17,1,2010,32,14129.34,"B",93188
18,1,2010,32,16285.29,"B",120653
19,1,2010,32,12727.31,"A",203819
20,1,2010,32,31967.03,"A",203742
21,1,2010,32,11022.34,"B",140167
22,1,2010,32,13126.31,"B",119557
23,1,2010,32,24751.15,"B",114533
24,1,2010,32,15501.32,"A",203819
25,1,2010,32,14542.85,"B",128107
26,1,2010,32,19140.15,"A",152513
27,1,2010,32,22701.24,"A",204184
28,1,2010,32,17407.49,"A",206302
29,1,2010,32,11263.34,"B",93638
30,1,2010,32,9269.53,"C",42988
31,1,2010,32,12515.76,"A",203750
32,1,2010,32,17424.94,"A",203007
33,1,2010,32,980.09,"A",39690
34,1,2010,32,16144.37,"A",158114
35,1,2010,32,17404.81,"B",103681
36,1,2010,32,1343.93,"A",39910
37,1,2010,32,8649.59,"C",39910
38,1,2010,32,5879.71,"C",39690
39,1,2010,32,14109.37,"A",184109
40,1,2010,32,17057.24,"A",155083
41,1,2010,32,16666.52,"A",196321
42,1,2010,32,8706.47,"C",39690
43,1,2010,32,6228.99,"C",41062
44,1,2010,32,6584.53,"C",39910
45,1,2010,32,11089.67,"B",118221
1,1,2011,32,15295.55,"A",151315
2,1,2011,32,20875.73,"A",202307
3,1,2011,32,5285.83,"B",37392
4,1,2011,32,26374.86,"A",205863
5,1,2011,32,7979.93,"B",34875
6,1,2011,32,18415.24,"A",202505
7,1,2011,32,9584.67,"B",70713
8,1,2011,32,10291.26,"A",155078
9,1,2011,32,9174.31,"B",125833
10,1,2011,32,26630.53,"B",126512
11,1,2011,32,13832.98,"A",207499
12,1,2011,32,12641.13,"B",112238
13,1,2011,32,33360.48,"A",219622
14,1,2011,32,18296.65,"A",200898
15,1,2011,32,11228.65,"B",123737
16,1,2011,32,12759.23,"B",57197
17,1,2011,32,17276.12,"B",93188
18,1,2011,32,14254.07,"B",120653
19,1,2011,32,13245.72,"A",203819
20,1,2011,32,30183.63,"A",203742
21,1,2011,32,12074.93,"B",140167
22,1,2011,32,14394.32,"B",119557
23,1,2011,32,24767.89,"B",114533
24,1,2011,32,13599.58,"A",203819
25,1,2011,32,13982.41,"B",128107
26,1,2011,32,16550.45,"A",152513
27,1,2011,32,22150.77,"A",204184
28,1,2011,32,16978.86,"A",206302
29,1,2011,32,11328.3,"B",93638
30,1,2011,32,8919.62,"C",42988
31,1,2011,32,13962.09,"A",203750
32,1,2011,32,17971.13,"A",203007
33,1,2011,32,2056.78,"A",39690
34,1,2011,32,15121.66,"A",158114
35,1,2011,32,12071.94,"B",103681
36,1,2011,32,1599.36,"A",39910
37,1,2011,32,9594.96,"C",39910
38,1,2011,32,6551.15,"C",39690
39,1,2011,32,15243.88,"A",184109
40,1,2011,32,16003.39,"A",155083
41,1,2011,32,19151.23,"A",196321
42,1,2011,32,8695.1,"C",39690
43,1,2011,32,4035.44,"C",41062
44,1,2011,32,7775.42,"C",39910
45,1,2011,32,11745.45,"B",118221
1,1,2012,32,16119.92,"A",151315
2,1,2012,32,23261.95,"A",202307
3,1,2012,32,5853.88,"B",37392
4,1,2012,32,28705.5,"A",205863
5,1,2012,32,8631.27,"B",34875
6,1,2012,32,16708.46,"A",202505
7,1,2012,32,8698.9,"B",70713
8,1,2012,32,9819.17,"A",155078
9,1,2012,32,9219.2,"B",125833
10,1,2012,32,26320.29,"B",126512
11,1,2012,32,14663.29,"A",207499
12,1,2012,32,11855.52,"B",112238
13,1,2012,32,34885.32,"A",219622
14,1,2012,32,18922.36,"A",200898
15,1,2012,32,9933.27,"B",123737
16,1,2012,32,8734.34,"B",57197
17,1,2012,32,16266.24,"B",93188
18,1,2012,32,13772.84,"B",120653
19,1,2012,32,14837.51,"A",203819
20,1,2012,32,29240.93,"A",203742
21,1,2012,32,9171.17,"B",140167
22,1,2012,32,11847.08,"B",119557
23,1,2012,32,24530.34,"B",114533
24,1,2012,32,15251.47,"A",203819
25,1,2012,32,14510.88,"B",128107
26,1,2012,32,16375.09,"A",152513
27,1,2012,32,22771.54,"A",204184
28,1,2012,32,13482.89,"A",206302
29,1,2012,32,11196.5,"B",93638
30,1,2012,32,8149.37,"C",42988
31,1,2012,32,13619.13,"A",203750
32,1,2012,32,19936.65,"A",203007
33,1,2012,32,2380.19,"A",39690
34,1,2012,32,15927.12,"A",158114
35,1,2012,32,13993.25,"B",103681
36,1,2012,32,1846.8,"A",39910
37,1,2012,32,9559.1,"C",39910
38,1,2012,32,6876.38,"C",39690
39,1,2012,32,17929.62,"A",184109
40,1,2012,32,16127.96,"A",155083
41,1,2012,32,21263.6,"A",196321
42,1,2012,32,8125.56,"C",39690
43,1,2012,32,5601.28,"C",41062
44,1,2012,32,7805.85,"C",39910
45,1,2012,32,10985.3,"B",118221
1,1,2010,33,15536.4,"A",151315
2,1,2010,33,21933.3,"A",202307
3,1,2010,33,3930.41,"B",37392
4,1,2010,33,27058.91,"A",205863
5,1,2010,33,6694.81,"B",34875
6,1,2010,33,19293.51,"A",202505
7,1,2010,33,7815.42,"B",70713
8,1,2010,33,10403.84,"A",155078
9,1,2010,33,8233.72,"B",125833
10,1,2010,33,27555.3,"B",126512
11,1,2010,33,14765.71,"A",207499
12,1,2010,33,9557.34,"B",112238
13,1,2010,33,30902.78,"A",219622
14,1,2010,33,17852.24,"A",200898
15,1,2010,33,9486.1,"B",123737
16,1,2010,33,10592.93,"B",57197
17,1,2010,33,12906.97,"B",93188
18,1,2010,33,15199.91,"B",120653
19,1,2010,33,13012.98,"A",203819
20,1,2010,33,33041.11,"A",203742
21,1,2010,33,11732.54,"B",140167
22,1,2010,33,12480.73,"B",119557
23,1,2010,33,25806.32,"B",114533
24,1,2010,33,14902.94,"A",203819
25,1,2010,33,13609.59,"B",128107
26,1,2010,33,17053.61,"A",152513
27,1,2010,33,22289.83,"A",204184
28,1,2010,33,14493.84,"A",206302
29,1,2010,33,10282.83,"B",93638
30,1,2010,33,9097.71,"C",42988
31,1,2010,33,12601.62,"A",203750
32,1,2010,33,17684.87,"A",203007
33,1,2010,33,988.94,"A",39690
34,1,2010,33,15439.83,"A",158114
35,1,2010,33,15368.41,"B",103681
36,1,2010,33,1482.61,"A",39910
37,1,2010,33,8068.03,"C",39910
38,1,2010,33,5438.44,"C",39690
39,1,2010,33,14179.73,"A",184109
40,1,2010,33,15879.31,"A",155083
41,1,2010,33,16524.29,"A",196321
42,1,2010,33,9161.03,"C",39690
43,1,2010,33,6397.17,"C",41062
44,1,2010,33,6839.28,"C",39910
45,1,2010,33,11294.53,"B",118221
1,1,2011,33,14539.79,"A",151315
2,1,2011,33,20580.3,"A",202307
3,1,2011,33,4799.63,"B",37392
4,1,2011,33,25209.84,"A",205863
5,1,2011,33,7181.46,"B",34875
6,1,2011,33,16807.72,"A",202505
7,1,2011,33,9893.12,"B",70713
8,1,2011,33,10151.85,"A",155078
9,1,2011,33,7789.72,"B",125833
10,1,2011,33,26147.1,"B",126512
11,1,2011,33,13981.54,"A",207499
12,1,2011,33,11881.93,"B",112238
13,1,2011,33,33909.31,"A",219622
14,1,2011,33,17671.97,"A",200898
15,1,2011,33,10702.68,"B",123737
16,1,2011,33,11878.15,"B",57197
17,1,2011,33,15388.86,"B",93188
18,1,2011,33,13945.37,"B",120653
19,1,2011,33,13434.31,"A",203819
20,1,2011,33,28610.36,"A",203742
21,1,2011,33,11441.74,"B",140167
22,1,2011,33,13824.42,"B",119557
23,1,2011,33,23885.64,"B",114533
24,1,2011,33,12653.63,"A",203819
25,1,2011,33,13697.23,"B",128107
26,1,2011,33,16724.48,"A",152513
27,1,2011,33,22125.68,"A",204184
28,1,2011,33,14275.09,"A",206302
29,1,2011,33,10597.17,"B",93638
30,1,2011,33,8931.82,"C",42988
31,1,2011,33,14130.96,"A",203750
32,1,2011,33,17923.95,"A",203007
33,1,2011,33,2297.74,"A",39690
34,1,2011,33,14429.82,"A",158114
35,1,2011,33,13114.27,"B",103681
36,1,2011,33,2011.15,"A",39910
37,1,2011,33,9336.46,"C",39910
38,1,2011,33,5533.47,"C",39690
39,1,2011,33,14774.39,"A",184109
40,1,2011,33,13936.44,"A",155083
41,1,2011,33,17541.8,"A",196321
42,1,2011,33,9079.12,"C",39690
43,1,2011,33,4611.71,"C",41062
44,1,2011,33,7019.49,"C",39910
45,1,2011,33,11060.92,"B",118221
1,1,2012,33,17330.7,"A",151315
2,1,2012,33,24793.54,"A",202307
3,1,2012,33,6762.8,"B",37392
4,1,2012,33,27670.98,"A",205863
5,1,2012,33,9279.56,"B",34875
6,1,2012,33,17033.36,"A",202505
7,1,2012,33,8558.33,"B",70713
8,1,2012,33,9799.49,"A",155078
9,1,2012,33,9193.85,"B",125833
10,1,2012,33,26752.4,"B",126512
11,1,2012,33,14881.22,"A",207499
12,1,2012,33,11657.21,"B",112238
13,1,2012,33,35524.12,"A",219622
14,1,2012,33,17573.46,"A",200898
15,1,2012,33,9598.27,"B",123737
16,1,2012,33,9244.14,"B",57197
17,1,2012,33,15848.72,"B",93188
18,1,2012,33,12498,"B",120653
19,1,2012,33,14836.74,"A",203819
20,1,2012,33,29220.55,"A",203742
21,1,2012,33,10447.08,"B",140167
22,1,2012,33,11076.39,"B",119557
23,1,2012,33,25395.28,"B",114533
24,1,2012,33,14019.66,"A",203819
25,1,2012,33,14635.45,"B",128107
26,1,2012,33,15849.24,"A",152513
27,1,2012,33,21500.11,"A",204184
28,1,2012,33,13356.37,"A",206302
29,1,2012,33,9407.98,"B",93638
30,1,2012,33,7524.74,"C",42988
31,1,2012,33,13727.37,"A",203750
32,1,2012,33,19742.52,"A",203007
33,1,2012,33,2549.55,"A",39690
34,1,2012,33,15880.05,"A",158114
35,1,2012,33,14780.21,"B",103681
36,1,2012,33,2135.97,"A",39910
37,1,2012,33,9554.83,"C",39910
38,1,2012,33,6567.19,"C",39690
39,1,2012,33,18366.51,"A",184109
40,1,2012,33,15189.12,"A",155083
41,1,2012,33,21771.29,"A",196321
42,1,2012,33,9131.04,"C",39690
43,1,2012,33,4948.86,"C",41062
44,1,2012,33,7635.35,"C",39910
45,1,2012,33,11091.88,"B",118221
1,1,2010,34,15740.13,"A",151315
2,1,2010,34,22126.52,"A",202307
3,1,2010,34,4136.05,"B",37392
4,1,2010,34,27077.42,"A",205863
5,1,2010,34,7589.85,"B",34875
6,1,2010,34,17996.5,"A",202505
7,1,2010,34,7368.76,"B",70713
8,1,2010,34,10176.83,"A",155078
9,1,2010,34,8233.82,"B",125833
10,1,2010,34,27899.34,"B",126512
11,1,2010,34,12132.44,"A",207499
12,1,2010,34,10453.09,"B",112238
13,1,2010,34,31722.59,"A",219622
14,1,2010,34,17154.27,"A",200898
15,1,2010,34,9028.46,"B",123737
16,1,2010,34,10126.9,"B",57197
17,1,2010,34,12242.83,"B",93188
18,1,2010,34,14445.08,"B",120653
19,1,2010,34,11858.05,"A",203819
20,1,2010,34,30932.55,"A",203742
21,1,2010,34,10973.88,"B",140167
22,1,2010,34,12362.87,"B",119557
23,1,2010,34,25113.16,"B",114533
24,1,2010,34,14400.3,"A",203819
25,1,2010,34,13556.51,"B",128107
26,1,2010,34,16567.48,"A",152513
27,1,2010,34,23669.8,"A",204184
28,1,2010,34,13318.39,"A",206302
29,1,2010,34,9706.56,"B",93638
30,1,2010,34,8953.66,"C",42988
31,1,2010,34,12853.02,"A",203750
32,1,2010,34,16159.1,"A",203007
33,1,2010,34,711.11,"A",39690
34,1,2010,34,15508.74,"A",158114
35,1,2010,34,14766.35,"B",103681
36,1,2010,34,1322.44,"A",39910
37,1,2010,34,8883.09,"C",39910
38,1,2010,34,5308.06,"C",39690
39,1,2010,34,13963.25,"A",184109
40,1,2010,34,15627.58,"A",155083
41,1,2010,34,15532.26,"A",196321
42,1,2010,34,8035.41,"C",39690
43,1,2010,34,6282.06,"C",41062
44,1,2010,34,6446.81,"C",39910
45,1,2010,34,10256.36,"B",118221
1,1,2011,34,14689.24,"A",151315
2,1,2011,34,21324.65,"A",202307
3,1,2011,34,4808.68,"B",37392
4,1,2011,34,28222.27,"A",205863
5,1,2011,34,7521.31,"B",34875
6,1,2011,34,17368.63,"A",202505
7,1,2011,34,9499.58,"B",70713
8,1,2011,34,9979.73,"A",155078
9,1,2011,34,8778.39,"B",125833
10,1,2011,34,25418.25,"B",126512
11,1,2011,34,14338.17,"A",207499
12,1,2011,34,11333,"B",112238
13,1,2011,34,33532.53,"A",219622
14,1,2011,34,18218.25,"A",200898
15,1,2011,34,10601.67,"B",123737
16,1,2011,34,11053.78,"B",57197
17,1,2011,34,13908.97,"B",93188
18,1,2011,34,14380.24,"B",120653
19,1,2011,34,13449.64,"A",203819
20,1,2011,34,27112.03,"A",203742
21,1,2011,34,11943.5,"B",140167
22,1,2011,34,13322.32,"B",119557
23,1,2011,34,23779.88,"B",114533
24,1,2011,34,14076.67,"A",203819
25,1,2011,34,15201.89,"B",128107
26,1,2011,34,16066.06,"A",152513
27,1,2011,34,22049.63,"A",204184
28,1,2011,34,13611.35,"A",206302
29,1,2011,34,11646.46,"B",93638
30,1,2011,34,8206.87,"C",42988
31,1,2011,34,14300.73,"A",203750
32,1,2011,34,17816.93,"A",203007
33,1,2011,34,2102.85,"A",39690
34,1,2011,34,15337.94,"A",158114
35,1,2011,34,12731.94,"B",103681
36,1,2011,34,2189.71,"A",39910
37,1,2011,34,9084.27,"C",39910
38,1,2011,34,5337.62,"C",39690
39,1,2011,34,16395.09,"A",184109
40,1,2011,34,13800.43,"A",155083
41,1,2011,34,18224.3,"A",196321
42,1,2011,34,8426.04,"C",39690
43,1,2011,34,4478.85,"C",41062
44,1,2011,34,6950.36,"C",39910
45,1,2011,34,11096.27,"B",118221
1,1,2012,34,16286.4,"A",151315
2,1,2012,34,22839.77,"A",202307
3,1,2012,34,6991.31,"B",37392
4,1,2012,34,29877.12,"A",205863
5,1,2012,34,9106.92,"B",34875
6,1,2012,34,16528.04,"A",202505
7,1,2012,34,8944.76,"B",70713
8,1,2012,34,9375.9,"A",155078
9,1,2012,34,8994.15,"B",125833
10,1,2012,34,26804.84,"B",126512
11,1,2012,34,14534.12,"A",207499
12,1,2012,34,12074.69,"B",112238
13,1,2012,34,34554.33,"A",219622
14,1,2012,34,18235.88,"A",200898
15,1,2012,34,9978.56,"B",123737
16,1,2012,34,8857.59,"B",57197
17,1,2012,34,15208.03,"B",93188
18,1,2012,34,13936.11,"B",120653
19,1,2012,34,14846.33,"A",203819
20,1,2012,34,27038.07,"A",203742
21,1,2012,34,10553.16,"B",140167
22,1,2012,34,10977.72,"B",119557
23,1,2012,34,26062.8,"B",114533
24,1,2012,34,13290.53,"A",203819
25,1,2012,34,14444.75,"B",128107
26,1,2012,34,15769,"A",152513
27,1,2012,34,22079.94,"A",204184
28,1,2012,34,13334.14,"A",206302
29,1,2012,34,13404.89,"B",93638
30,1,2012,34,8086.31,"C",42988
31,1,2012,34,13433.38,"A",203750
32,1,2012,34,20110.85,"A",203007
33,1,2012,34,2140.62,"A",39690
34,1,2012,34,16488.34,"A",158114
35,1,2012,34,12428.95,"B",103681
36,1,2012,34,1953.1,"A",39910
37,1,2012,34,9826.77,"C",39910
38,1,2012,34,6677.11,"C",39690
39,1,2012,34,19247.51,"A",184109
40,1,2012,34,14120.89,"A",155083
41,1,2012,34,21025.55,"A",196321
42,1,2012,34,8481.45,"C",39690
43,1,2012,34,5472.67,"C",41062
44,1,2012,34,7415.98,"C",39910
45,1,2012,34,11468.84,"B",118221
1,1,2010,35,15793.87,"A",151315
2,1,2010,35,21264.66,"A",202307
3,1,2010,35,3917.19,"B",37392
4,1,2010,35,28044.57,"A",205863
5,1,2010,35,7521.08,"B",34875
6,1,2010,35,17770.62,"A",202505
7,1,2010,35,7240.14,"B",70713
8,1,2010,35,10129.49,"A",155078
9,1,2010,35,8911.63,"B",125833
10,1,2010,35,26362.04,"B",126512
11,1,2010,35,12150.57,"A",207499
12,1,2010,35,10119.3,"B",112238
13,1,2010,35,28174.19,"A",219622
14,1,2010,35,17580.58,"A",200898
15,1,2010,35,10117.65,"B",123737
16,1,2010,35,11215.04,"B",57197
17,1,2010,35,13244.39,"B",93188
18,1,2010,35,15604.74,"B",120653
19,1,2010,35,12192.61,"A",203819
20,1,2010,35,30198.35,"A",203742
21,1,2010,35,12175.34,"B",140167
22,1,2010,35,13799.38,"B",119557
23,1,2010,35,25563.71,"B",114533
24,1,2010,35,14660.69,"A",203819
25,1,2010,35,14325.87,"B",128107
26,1,2010,35,15048.91,"A",152513
27,1,2010,35,22911.75,"A",204184
28,1,2010,35,12278.31,"A",206302
29,1,2010,35,10862.96,"B",93638
30,1,2010,35,9195.75,"C",42988
31,1,2010,35,12664.83,"A",203750
32,1,2010,35,16225.68,"A",203007
33,1,2010,35,853.09,"A",39690
34,1,2010,35,16032.32,"A",158114
35,1,2010,35,12567.18,"B",103681
36,1,2010,35,1217.27,"A",39910
37,1,2010,35,8435.24,"C",39910
38,1,2010,35,4924.12,"C",39690
39,1,2010,35,14321.58,"A",184109
40,1,2010,35,14917.99,"A",155083
41,1,2010,35,16592.67,"A",196321
42,1,2010,35,8176.96,"C",39690
43,1,2010,35,6006.25,"C",41062
44,1,2010,35,6326.71,"C",39910
45,1,2010,35,11856.89,"B",118221
1,1,2011,35,14537.37,"A",151315
2,1,2011,35,21642.33,"A",202307
3,1,2011,35,5625.99,"B",37392
4,1,2011,35,24753.73,"A",205863
5,1,2011,35,7491.92,"B",34875
6,1,2011,35,15663.08,"A",202505
7,1,2011,35,9101.61,"B",70713
8,1,2011,35,8420.16,"A",155078
9,1,2011,35,9292.32,"B",125833
10,1,2011,35,23953.35,"B",126512
11,1,2011,35,13526.02,"A",207499
12,1,2011,35,11479.37,"B",112238
13,1,2011,35,31450.65,"A",219622
14,1,2011,35,20448.9,"A",200898
15,1,2011,35,10859.94,"B",123737
16,1,2011,35,10438.37,"B",57197
17,1,2011,35,15915.47,"B",93188
18,1,2011,35,14131.56,"B",120653
19,1,2011,35,14018.91,"A",203819
20,1,2011,35,26436.44,"A",203742
21,1,2011,35,11739.42,"B",140167
22,1,2011,35,15634.43,"B",119557
23,1,2011,35,25240,"B",114533
24,1,2011,35,13361.99,"A",203819
25,1,2011,35,14639.68,"B",128107
26,1,2011,35,17040.95,"A",152513
27,1,2011,35,24269.38,"A",204184
28,1,2011,35,13517.96,"A",206302
29,1,2011,35,12317.17,"B",93638
30,1,2011,35,7905.9,"C",42988
31,1,2011,35,13450.58,"A",203750
32,1,2011,35,18614.79,"A",203007
33,1,2011,35,2157.08,"A",39690
34,1,2011,35,15844.71,"A",158114
35,1,2011,35,13851.99,"B",103681
36,1,2011,35,1664.98,"A",39910
37,1,2011,35,9162.68,"C",39910
38,1,2011,35,5400.69,"C",39690
39,1,2011,35,16159.96,"A",184109
40,1,2011,35,14587.37,"A",155083
41,1,2011,35,16961.6,"A",196321
42,1,2011,35,8129.51,"C",39690
43,1,2011,35,5134.52,"C",41062
44,1,2011,35,7036.07,"C",39910
45,1,2011,35,12543.74,"B",118221
1,1,2012,35,16680.24,"A",151315
2,1,2012,35,25343.45,"A",202307
3,1,2012,35,6943.91,"B",37392
4,1,2012,35,29547.48,"A",205863
5,1,2012,35,9680.49,"B",34875
6,1,2012,35,17132.06,"A",202505
7,1,2012,35,7297.08,"B",70713
8,1,2012,35,10230.28,"A",155078
9,1,2012,35,10365.44,"B",125833
10,1,2012,35,26083.28,"B",126512
11,1,2012,35,14363.58,"A",207499
12,1,2012,35,12377.76,"B",112238
13,1,2012,35,36004.03,"A",219622
14,1,2012,35,16316.79,"A",200898
15,1,2012,35,9381.26,"B",123737
16,1,2012,35,8555.04,"B",57197
17,1,2012,35,16045.42,"B",93188
18,1,2012,35,13280.94,"B",120653
19,1,2012,35,15194.34,"A",203819
20,1,2012,35,30024.01,"A",203742
21,1,2012,35,10217.66,"B",140167
22,1,2012,35,10561.66,"B",119557
23,1,2012,35,26148.77,"B",114533
24,1,2012,35,13549.91,"A",203819
25,1,2012,35,13702.96,"B",128107
26,1,2012,35,16883.08,"A",152513
27,1,2012,35,21865.75,"A",204184
28,1,2012,35,13388.17,"A",206302
29,1,2012,35,12107.04,"B",93638
30,1,2012,35,7818.08,"C",42988
31,1,2012,35,13370.98,"A",203750
32,1,2012,35,18627.42,"A",203007
33,1,2012,35,2459.76,"A",39690
34,1,2012,35,17877.95,"A",158114
35,1,2012,35,12178.16,"B",103681
36,1,2012,35,1672.06,"A",39910
37,1,2012,35,10156.02,"C",39910
38,1,2012,35,7182.44,"C",39690
39,1,2012,35,19712.14,"A",184109
40,1,2012,35,14549.98,"A",155083
41,1,2012,35,21018.21,"A",196321
42,1,2012,35,8747.73,"C",39690
43,1,2012,35,5671.76,"C",41062
44,1,2012,35,7977.82,"C",39910
45,1,2012,35,10898.15,"B",118221
1,1,2010,36,16241.78,"A",151315
2,1,2010,36,23901.32,"A",202307
3,1,2010,36,4923.61,"B",37392
4,1,2010,36,34713.96,"A",205863
5,1,2010,36,8196.79,"B",34875
6,1,2010,36,19404.6,"A",202505
7,1,2010,36,7240.95,"B",70713
8,1,2010,36,11306.06,"A",155078
9,1,2010,36,9420.75,"B",125833
10,1,2010,36,29253.15,"B",126512
11,1,2010,36,12879.85,"A",207499
12,1,2010,36,11667.69,"B",112238
13,1,2010,36,32063.75,"A",219622
14,1,2010,36,17501.45,"A",200898
15,1,2010,36,8966.71,"B",123737
16,1,2010,36,10854.06,"B",57197
17,1,2010,36,12195.82,"B",93188
18,1,2010,36,15763.09,"B",120653
19,1,2010,36,13202.29,"A",203819
20,1,2010,36,33395.52,"A",203742
21,1,2010,36,11043.63,"B",140167
22,1,2010,36,13854.22,"B",119557
23,1,2010,36,25411.88,"B",114533
24,1,2010,36,13807.46,"A",203819
25,1,2010,36,13997.07,"B",128107
26,1,2010,36,16348.98,"A",152513
27,1,2010,36,21419,"A",204184
28,1,2010,36,15824.24,"A",206302
29,1,2010,36,11340.07,"B",93638
30,1,2010,36,9283.91,"C",42988
31,1,2010,36,12952.56,"A",203750
32,1,2010,36,16881.19,"A",203007
33,1,2010,36,732.58,"A",39690
34,1,2010,36,16812.55,"A",158114
35,1,2010,36,12230.71,"B",103681
36,1,2010,36,1254.2,"A",39910
37,1,2010,36,9682.38,"C",39910
38,1,2010,36,5821.52,"C",39690
39,1,2010,36,15019.76,"A",184109
40,1,2010,36,15127.21,"A",155083
41,1,2010,36,18679.36,"A",196321
42,1,2010,36,9835.47,"C",39690
43,1,2010,36,6043.11,"C",41062
44,1,2010,36,7818.52,"C",39910
45,1,2010,36,11145.88,"B",118221
1,1,2011,36,15277.27,"A",151315
